Time (days),Min,hours,Atm Temp degC,Foundation Temp ,BH1-1(14.6m),BH1-2 (9.8m),BH1-3(7.3m),BH1-4 (3.7m),BH1-5 (1.8m),BH1-6 (0.6m),BH2 -1 ,BH2 -2 ,BH2-3,BH2-4,BH2-5,BH2-6
60.659715,87349.9896,1455.83316,18.37878,11.123688,10.483582,10.844788,11.021637,12.02124,14.101105,16.453735,10.152527,10.532135,10.698669,12.392822,15.137268,17.259552
60.663,87354.72,1455.912,18.37878,11.124115,10.484192,10.845367,11.02179,12.021698,14.101044,16.454285,10.152466,10.531952,10.698395,12.392548,15.136902,17.259583
60.66665,87359.976,1455.9996,18.37878,11.124146,10.482971,10.84552,11.02179,12.022186,14.101746,16.454437,10.152771,10.531891,10.698425,12.392822,15.137054,17.259491
60.669935,87364.7064,1456.07844,18.37878,11.123688,10.483307,10.844574,11.021637,12.021942,14.101227,16.453979,10.152771,10.531281,10.69873,12.393463,15.137512,17.26001
60.673585,87369.9624,1456.16604,18.37878,11.124146,10.483246,10.845123,11.021881,12.021301,14.101685,16.454895,10.152588,10.53186,10.699188,12.393463,15.136902,17.260345
60.67687,87374.6928,1456.24488,18.403629,11.12381,10.484283,10.844757,11.021393,12.021423,14.101929,16.454712,10.152527,10.531616,10.698639,12.393555,15.137207,17.26004
60.68052,87379.9488,1456.33248,18.403629,11.12381,10.483887,10.845123,11.021393,12.021698,14.101746,16.454803,10.152588,10.532013,10.699097,12.394073,15.137421,17.260651
60.683805,87384.6792,1456.41132,18.430744,11.123749,10.48407,10.844666,11.021698,12.022034,14.101685,16.454956,10.152771,10.532135,10.699097,12.393951,15.138,17.260712
60.687455,87389.9352,1456.49892,18.455593,11.123505,10.483551,10.844849,11.021667,12.022034,14.101715,16.454803,10.153198,10.531921,10.699493,12.394409,15.137482,17.260803
60.69074,87394.6656,1456.57776,18.455593,11.123199,10.483246,10.844299,11.021149,12.021851,14.101715,16.454803,10.152527,10.531769,10.69931,12.394012,15.137268,17.260559
60.69439,87399.9216,1456.66536,18.48045,11.12326,10.483124,10.845001,11.021088,12.021484,14.101898,16.455017,10.152252,10.531738,10.69873,12.394501,15.137634,17.260529
60.697675,87404.652,1456.7442,18.507557,11.123505,10.484192,10.84491,11.021881,12.021332,14.101929,16.455048,10.152496,10.531921,10.699249,12.394409,15.137512,17.261078
60.701325,87409.908,1456.8318,18.532406,11.123749,10.484497,10.845123,11.021667,12.022034,14.102173,16.455231,10.15271,10.532227,10.699432,12.395081,15.138,17.261047
60.70461,87414.6384,1456.91064,18.559521,11.123169,10.484406,10.845367,11.02179,12.022705,14.1026,16.455688,10.153412,10.532227,10.699097,12.39563,15.138153,17.261383
60.70826,87419.8944,1456.99824,18.609226,11.123444,10.484711,10.844452,11.02121,12.022003,14.102081,16.455475,10.153198,10.532135,10.699493,12.395813,15.138184,17.2612
60.711545,87424.6248,1457.07708,18.66119,11.123199,10.484772,10.844574,11.021484,12.022491,14.103058,16.455841,10.153198,10.532257,10.699554,12.395691,15.138733,17.261505
60.715195,87429.8808,1457.16468,18.688297,11.123047,10.48407,10.844818,11.021393,12.022797,14.102875,16.455566,10.153442,10.532135,10.699677,12.395905,15.13858,17.261536
60.71848,87434.6112,1457.24352,18.740261,11.122925,10.484039,10.844177,11.021454,12.022675,14.102234,16.455505,10.152863,10.531891,10.69931,12.395416,15.137634,17.261139
60.72213,87439.8672,1457.33112,18.792225,11.122742,10.485443,10.844849,11.021637,12.02298,14.103027,16.455658,10.153198,10.532104,10.699738,12.396515,15.138855,17.262177
60.725415,87444.5976,1457.40996,18.841923,11.122681,10.484161,10.844727,11.021545,12.022705,14.102814,16.455994,10.15271,10.531952,10.699554,12.39624,15.138428,17.262024
60.729065,87449.8536,1457.49756,18.921001,11.122681,10.484772,10.844513,11.021637,12.02298,14.103149,16.45578,10.152954,10.532196,10.69989,12.396393,15.138702,17.262085
60.73235,87454.584,1457.5764,18.972965,11.122375,10.485504,10.844269,11.02121,12.022614,14.102753,16.455231,10.15271,10.531738,10.698914,12.396149,15.138306,17.261871
60.736,87459.84,1457.664,19.076885,11.122284,10.484283,10.844666,11.021332,12.02298,14.10321,16.455994,10.153259,10.532104,10.699646,12.396729,15.139038,17.262177
60.739285,87464.5704,1457.74284,19.180813,11.122162,10.484772,10.845001,11.021149,12.022888,14.102966,16.456116,10.153259,10.532318,10.699799,12.396729,15.138489,17.262024
60.742935,87469.8264,1457.83044,19.28474,11.122498,10.485016,10.844574,11.021484,12.023041,14.103333,16.45639,10.153534,10.532196,10.699799,12.397247,15.138489,17.262146
60.74622,87474.5568,1457.90928,19.390926,11.122253,10.484955,10.844299,11.021484,12.022888,14.103058,16.455902,10.153107,10.531677,10.699585,12.397308,15.138947,17.262482
60.74987,87479.8128,1457.99688,19.467739,11.12207,10.484375,10.844208,11.021332,12.023224,14.103058,16.456207,10.15332,10.532013,10.699799,12.397522,15.138794,17.262634
60.75352,87485.0688,1458.08448,19.573925,11.122009,10.483673,10.844269,11.021088,12.02298,14.103333,16.456421,10.153015,10.531769,10.699829,12.397369,15.138641,17.26236
60.756805,87489.7992,1458.16332,19.677853,11.121826,10.483459,10.844177,11.021301,12.023315,14.103455,16.456238,10.153564,10.531921,10.69989,12.397644,15.138733,17.262695
60.760455,87495.0552,1458.25092,19.756924,11.121674,10.483368,10.843933,11.020905,12.023102,14.103149,16.455872,10.153076,10.531677,10.699493,12.397369,15.138367,17.26236
60.76374,87499.7856,1458.32976,19.917332,11.121429,10.483795,10.843597,11.020752,12.022858,14.103241,16.455841,10.153168,10.531494,10.699707,12.39743,15.138702,17.262909
60.76739,87505.0416,1458.41736,20.023518,11.121216,10.483795,10.843994,11.020966,12.022858,14.102997,16.456207,10.153107,10.531097,10.699493,12.397858,15.138702,17.26297
60.770675,87509.772,1458.4962,20.18166,11.121216,10.48349,10.843597,11.020844,12.023193,14.103333,16.456451,10.154877,10.533386,10.701263,12.399323,15.140289,17.264557
60.774325,87515.028,1458.5838,20.31496,11.122833,10.484863,10.845123,11.022339,12.024902,14.105133,16.458008,10.154755,10.533295,10.701324,12.399811,15.140533,17.264801
60.77761,87519.7584,1458.66264,20.502476,11.122711,10.484802,10.845398,11.022278,12.02475,14.105194,16.457947,10.154755,10.533142,10.701263,12.399689,15.140442,17.264954
60.78126,87525.0144,1458.75024,20.662884,11.122284,10.484802,10.845032,11.022125,12.02475,14.105255,16.457855,10.154755,10.533081,10.701385,12.399719,15.140533,17.264832
60.784545,87529.7448,1458.82908,20.82555,11.122284,10.48587,10.844757,11.022186,12.024902,14.104919,16.457794,10.154633,10.533051,10.701111,12.399811,15.140381,17.264801
60.788195,87535.0008,1458.91668,20.961102,11.122253,10.484863,10.845062,11.021912,12.024872,14.105225,16.457825,10.154694,10.532928,10.701263,12.400024,15.140381,17.264893
60.79148,87539.7312,1458.99552,21.123768,11.121918,10.484741,10.844849,11.021881,12.024689,14.105133,16.457886,10.154602,10.532959,10.701233,12.399933,15.140381,17.264893
60.79513,87544.9872,1459.08312,21.259327,11.121918,10.485107,10.844543,11.021851,12.024689,14.105347,16.457855,10.154449,10.532898,10.701141,12.400269,15.140289,17.265015
60.798415,87549.7176,1459.16196,21.424252,11.121765,10.484955,10.844482,11.021729,12.024811,14.105133,16.457733,10.154572,10.532654,10.701141,12.400146,15.140381,17.264954
60.802065,87554.9736,1459.24956,21.559803,11.121643,10.484497,10.84436,11.021484,12.024475,14.105133,16.457947,10.154358,10.532654,10.701111,12.400299,15.140167,17.264954
60.80535,87559.704,1459.3284,21.724728,11.120789,10.48465,10.844208,11.021545,12.024597,14.105194,16.457825,10.15451,10.532501,10.701111,12.400024,15.140442,17.264954
60.809,87564.96,1459.416,21.889652,11.120789,10.485809,10.844513,11.021484,12.024475,14.105255,16.457825,10.154388,10.532654,10.700958,12.400146,15.140228,17.265045
60.812285,87569.6904,1459.49484,22.056843,11.120605,10.484222,10.844208,11.021393,12.024475,14.105133,16.457733,10.154266,10.53241,10.700897,12.400024,15.140289,17.264832
60.815935,87574.9464,1459.58244,22.251133,11.1203,10.484314,10.844055,11.021301,12.024658,14.105408,16.457703,10.154419,10.532501,10.700989,12.400085,15.140289,17.265045
60.81922,87579.6768,1459.66128,22.418324,11.1203,10.484314,10.843689,11.021332,12.024597,14.105225,16.457642,10.154175,10.532349,10.700775,12.400238,15.140381,17.26535
60.82287,87584.9328,1459.74888,22.587765,11.119965,10.484436,10.843719,11.02121,12.024567,14.105133,16.457642,10.154266,10.532318,10.700958,12.40036,15.14032,17.26535
60.826155,87589.6632,1459.82772,22.754948,11.119659,10.483551,10.843536,11.020966,12.02478,14.105286,16.457642,10.154297,10.532104,10.700806,12.400543,15.140442,17.265228
60.829805,87594.9192,1459.91532,22.953762,11.119904,10.484985,10.84375,11.020935,12.024597,14.105133,16.457733,10.154236,10.532135,10.700897,12.400543,15.140259,17.26535
60.83309,87599.6496,1459.99416,23.152576,11.119598,10.483398,10.843506,11.020844,12.024597,14.105347,16.457703,10.154175,10.532013,10.700745,12.400482,15.140137,17.265228
60.83674,87604.9056,1460.08176,23.351391,11.119415,10.484283,10.843445,11.020752,12.024628,14.105255,16.457611,10.154266,10.532104,10.700745,12.400482,15.140045,17.265411
60.840025,87609.636,1460.1606,23.581837,11.119415,10.484406,10.843292,11.02063,12.024536,14.105286,16.457733,10.154022,10.532074,10.700623,12.400665,15.140228,17.265533
60.843675,87614.892,1460.2482,23.812275,11.11911,10.484161,10.843292,11.020508,12.024567,14.105408,16.457611,10.154022,10.531891,10.700745,12.400604,15.140259,17.265564
60.84696,87619.6224,1460.32704,24.072094,11.119202,10.484283,10.842987,11.020416,12.024475,14.105347,16.457611,10.154022,10.531891,10.700623,12.400665,15.140076,17.265533
60.85061,87624.8784,1460.41464,24.334164,11.11908,10.48407,10.843109,11.020386,12.024384,14.105225,16.457733,10.153992,10.531738,10.700745,12.400696,15.140076,17.265564
60.853895,87629.6088,1460.49348,24.627865,11.118591,10.48407,10.842621,11.020264,12.024536,14.105255,16.45752,10.153992,10.531647,10.700531,12.400787,15.140228,17.265656
60.857545,87634.8648,1460.58108,24.865086,11.118683,10.484161,10.842682,11.020386,12.024658,14.105408,16.457489,10.153992,10.531586,10.700623,12.400787,15.140076,17.265778
60.86083,87639.5952,1460.65992,25.072941,11.118439,10.483948,10.842682,11.019928,12.024567,14.105408,16.457489,10.1539,10.531616,10.7005,12.400909,15.140228,17.26593
60.86448,87644.8512,1460.74752,25.251423,11.118256,10.483948,10.842468,11.020081,12.024567,14.105347,16.457733,10.153839,10.531494,10.7005,12.400909,15.139954,17.266174
60.867765,87649.5816,1460.82636,25.40279,11.118347,10.483978,10.842621,11.019958,12.024567,14.105438,16.45752,10.153809,10.531372,10.70047,12.401062,15.139954,17.266052
60.871415,87654.8376,1460.91396,25.522533,11.11795,10.483826,10.842224,11.019806,12.024597,14.105225,16.45752,10.153839,10.531372,10.700409,12.401184,15.140045,17.26593
60.8747,87659.568,1460.9928,25.612904,11.117828,10.484863,10.841858,11.019867,12.024536,14.105347,16.457489,10.153687,10.531311,10.700409,12.401184,15.140137,17.265961
60.87835,87664.824,1461.0804,25.732639,11.117798,10.483734,10.842041,11.019653,12.024536,14.105438,16.45752,10.153687,10.531189,10.7005,12.401398,15.139954,17.265961
60.881635,87669.5544,1461.15924,25.793644,11.117584,10.483307,10.84198,11.019653,12.024353,14.105286,16.457611,10.153748,10.531189,10.700378,12.401489,15.140137,17.265961
60.885285,87674.8104,1461.24684,25.854641,11.117462,10.483704,10.841827,11.01947,12.024475,14.105408,16.45752,10.153564,10.531097,10.700195,12.401306,15.139923,17.26593
60.88857,87679.5408,1461.32568,25.915638,11.117401,10.483307,10.841949,11.019348,12.024567,14.105225,16.45752,10.153595,10.531189,10.700287,12.401398,15.140228,17.266113
60.89222,87684.7968,1461.41328,26.006008,11.11734,10.483551,10.841614,11.019348,12.024628,14.105438,16.457703,10.153503,10.530823,10.700134,12.401428,15.140015,17.266327
60.895505,87689.5272,1461.49212,26.067013,11.117004,10.484161,10.841644,11.019135,12.024445,14.105469,16.45752,10.153564,10.530762,10.700195,12.401703,15.139862,17.266479
60.899155,87694.7832,1461.57972,26.130268,11.116791,10.481995,10.841492,11.019287,12.024445,14.10556,16.45752,10.153564,10.530823,10.700073,12.401794,15.139923,17.266449
60.90244,87699.5136,1461.65856,26.159641,11.11676,10.481781,10.841431,11.019043,12.024384,14.105652,16.45752,10.153351,10.53064,10.700287,12.401917,15.139954,17.266571
60.90609,87704.7696,1461.74616,26.191273,11.116394,10.483337,10.841095,11.019043,12.024384,14.10556,16.457397,10.15332,10.53064,10.700134,12.401733,15.140015,17.26651
60.909375,87709.5,1461.825,26.220638,11.116272,10.482147,10.841309,11.01889,12.024323,14.105438,16.457611,10.15332,10.530518,10.700073,12.401794,15.139954,17.266449
60.913025,87714.756,1461.9126,26.220638,11.11618,10.48291,10.840912,11.018707,12.024475,14.105499,16.457428,10.153412,10.530518,10.700134,12.401978,15.140045,17.26651
60.91631,87719.4864,1461.99144,26.25227,11.116028,10.482269,10.840759,11.018646,12.024567,14.105469,16.457306,10.153107,10.530548,10.699951,12.401794,15.139923,17.266541
60.91996,87724.7424,1462.07904,26.281635,11.115936,10.482758,10.840942,11.018616,12.024323,14.10556,16.457367,10.153259,10.530426,10.700165,12.401978,15.140015,17.266663
60.923245,87729.4728,1462.15788,26.313267,11.115784,10.4823,10.84079,11.018616,12.024445,14.105469,16.457367,10.153198,10.530548,10.699982,12.402069,15.140045,17.266876
60.926895,87734.7288,1462.24548,26.344898,11.115692,10.482483,10.840637,11.018402,12.024323,14.105682,16.457153,10.153229,10.530243,10.69989,12.401947,15.139923,17.266724
60.93018,87739.4592,1462.32432,26.374271,11.115387,10.481934,10.840546,11.018372,12.024231,14.105652,16.457489,10.152954,10.530182,10.699951,12.402008,15.140076,17.266876
60.93383,87744.7152,1462.41192,26.435268,11.11554,10.482513,10.840637,11.018372,12.024445,14.10556,16.457458,10.153015,10.530365,10.699921,12.402069,15.140015,17.267151
60.937115,87749.4456,1462.49076,26.405895,11.115143,10.48291,10.840057,11.018036,12.024353,14.105469,16.45752,10.152924,10.530334,10.69989,12.402252,15.140015,17.266998
60.940765,87754.7016,1462.57836,26.4669,11.11499,10.482025,10.84021,11.018341,12.024353,14.105591,16.457489,10.152924,10.530121,10.699707,12.402161,15.139862,17.267273
60.94405,87759.432,1462.6572,26.4669,11.11496,10.481995,10.840271,11.018127,12.024384,14.105804,16.457397,10.152771,10.530029,10.69989,12.402252,15.140015,17.267212
60.9477,87764.688,1462.7448,26.498524,11.11496,10.481903,10.839722,11.018036,12.024536,14.10556,16.457397,10.152832,10.529877,10.699738,12.402222,15.139801,17.267273
60.950985,87769.4184,1462.82364,26.498524,11.114563,10.481995,10.839874,11.017822,12.024323,14.105591,16.45752,10.152863,10.529968,10.699677,12.402191,15.140045,17.267303
60.954635,87774.6744,1462.91124,26.498524,11.114502,10.481354,10.839813,11.017761,12.024384,14.10556,16.457489,10.152863,10.529785,10.699646,12.402466,15.139832,17.267548
60.95792,87779.4048,1462.99008,26.498524,11.11438,10.481995,10.839691,11.017731,12.024323,14.105652,16.457367,10.152618,10.529938,10.699493,12.402527,15.139862,17.26767
60.96157,87784.6608,1463.07768,26.527897,11.114258,10.481689,10.839233,11.017426,12.024445,14.105591,16.457489,10.15274,10.529724,10.699646,12.402405,15.139923,17.26767
60.964855,87789.3912,1463.15652,26.559528,11.114136,10.481445,10.839691,11.017548,12.024323,14.105743,16.457306,10.15274,10.529785,10.699554,12.402618,15.139923,17.267853
60.968505,87794.6472,1463.24412,26.620525,11.113831,10.481567,10.839264,11.017365,12.024292,14.105713,16.457306,10.152679,10.529694,10.699493,12.402618,15.140015,17.267822
60.97179,87799.3776,1463.32296,26.652157,11.113678,10.48175,10.839355,11.017456,12.024231,14.105713,16.457367,10.152466,10.52948,10.699463,12.402771,15.139954,17.268097
60.97544,87804.6336,1463.41056,26.715412,11.113678,10.481079,10.839264,11.017212,12.024139,14.105652,16.457245,10.152496,10.529358,10.699432,12.402863,15.139923,17.267883
60.978725,87809.364,1463.4894,26.744785,11.113434,10.480835,10.83905,11.017212,12.024445,14.105682,16.457397,10.152466,10.529358,10.699585,12.403107,15.13974,17.267914
60.982375,87814.62,1463.577,26.808048,11.113251,10.483093,10.83902,11.01709,12.024445,14.105713,16.457581,10.152435,10.529358,10.699554,12.402954,15.139923,17.267853
60.98566,87819.3504,1463.65584,26.839672,11.11322,10.481445,10.838867,11.017059,12.024323,14.105591,16.457306,10.152435,10.529175,10.699432,12.402924,15.13974,17.2677
60.98931,87824.6064,1463.74344,26.839672,11.112854,10.481934,10.838806,11.016876,12.024323,14.105652,16.457397,10.152283,10.529358,10.699371,12.403107,15.139648,17.268036
60.992595,87829.3368,1463.82228,26.900677,11.112854,10.481323,10.838806,11.016754,12.024323,14.105713,16.457397,10.152435,10.529022,10.699341,12.403076,15.139801,17.268036
60.996245,87834.5928,1463.90988,26.932301,11.112762,10.481293,10.838562,11.016754,12.024292,14.105865,16.457397,10.152435,10.529053,10.699432,12.403168,15.139709,17.26828
60.99953,87839.3232,1463.98872,26.995564,11.11261,10.481079,10.838745,11.016602,12.024353,14.105713,16.457489,10.152161,10.528931,10.699249,12.403015,15.139832,17.268066
61.00318,87844.5792,1464.07632,27.088192,11.112366,10.480774,10.838379,11.016541,12.024292,14.105682,16.457397,10.15213,10.528931,10.699127,12.403259,15.139801,17.268188
61.006465,87849.3096,1464.15516,27.183079,11.112213,10.480865,10.838287,11.016541,12.024231,14.105743,16.457275,10.152161,10.528931,10.699127,12.40332,15.139862,17.268219
61.010115,87854.5656,1464.24276,27.246342,11.112061,10.480469,10.838074,11.016449,12.024078,14.105743,16.457367,10.152008,10.528748,10.699066,12.403168,15.139526,17.268433
61.0134,87859.296,1464.3216,27.309597,11.111877,10.481537,10.838379,11.016388,12.024292,14.105743,16.457306,10.152039,10.528748,10.699066,12.403229,15.139862,17.268402
61.01705,87864.552,1464.4092,27.341228,11.111938,10.480469,10.83783,11.016144,12.024231,14.105743,16.45752,10.152008,10.528748,10.699127,12.403412,15.13974,17.268494
61.0207,87869.808,1464.4968,27.404484,11.111694,10.479889,10.837982,11.016144,12.024231,14.105927,16.457306,10.152008,10.528625,10.699005,12.40332,15.139648,17.268524
61.023985,87874.5384,1464.57564,27.436115,11.111572,10.479889,10.83783,11.016052,12.024231,14.105865,16.457367,10.152039,10.528687,10.699005,12.403564,15.139709,17.269012
